slide_id,in_dataset_csv,has_5x_feature,has_20x_feature,has_both_5x_20x,low_feature_path,high_feature_path
2484660-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2484660-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484660-B2.h5
2484791-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2484791-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484791-B2.h5
2484862-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2484862-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2484862-B3.h5
2485164-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2485164-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485164-B2.h5
2485276-B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2485276-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485276-B3.h5
2485473-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2485473-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485473-B2.h5
2485536-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2485536-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485536-B2.h5
2485632-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2485632-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2485632-B.h5
2486102-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2486102-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2486102-B2.h5
2487043-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487043-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487043-B.h5
2487053-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487053-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487053-B2.h5
2487063-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487063-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487063-B2.h5
2487518-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487518-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487518-B.h5
2487567-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2487567-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2487567-B2.h5
2488040-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488040-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488040-B.h5
2488302-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488302-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488302-B2.h5
2488335-B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488335-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488335-B.h5
2488960-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488960-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488960-B2.h5
2488987-B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2488987-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2488987-B2.h5
25012737B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25012737B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25012737B4.h5
25013062B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013062B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013062B2.h5
25013189B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013189B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013189B4.h5
25013629B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013629B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013629B6.h5
25013977B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25013977B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25013977B2.h5
25014298B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014298B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014298B2.h5
25014627B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25014627B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25014627B3.h5
25015052B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015052B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015052B3.h5
25015191B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015191B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015191B2.h5
25015191B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015191B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015191B3.h5
25015215B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015215B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015215B2.h5
25015421B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015421B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015421B3.h5
25015471B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015471B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015471B.h5
25015496B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015496B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015496B.h5
25015594B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015594B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015594B2.h5
25015608B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015608B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015608B2.h5
25015640B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015640B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015640B3.h5
25015640B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015640B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015640B5.h5
25015784B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015784B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015784B2.h5
25015798B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015798B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015798B2.h5
25015867B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25015867B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25015867B2.h5
25016027B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016027B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016027B.h5
25016031B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016031B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016031B2.h5
25016827B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25016827B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25016827B2.h5
25017341B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017341B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017341B3.h5
25017342B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017342B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017342B2.h5
25017355B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017355B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017355B4.h5
25017499B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017499B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017499B.h5
25017500B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017500B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017500B.h5
25017592B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017592B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017592B3.h5
25017730B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017730B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017730B2.h5
25017739B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017739B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017739B2.h5
25017923B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017923B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017923B.h5
25017930B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25017930B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25017930B.h5
25018478B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018478B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018478B2.h5
25018956B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25018956B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25018956B3.h5
25019094B8,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019094B8.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019094B8.h5
25019273B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019273B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019273B.h5
25019294B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019294B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019294B1.h5
25019294B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019294B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019294B2.h5
25019335B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019335B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019335B6.h5
25019339B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019339B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019339B2.h5
25019339B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019339B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019339B3.h5
25019474B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019474B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019474B2.h5
25019503B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019503B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019503B.h5
25019629B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019629B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019629B2.h5
25019675B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019675B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019675B2.h5
25019705B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25019705B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25019705B2.h5
25020232B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020232B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020232B.h5
25020353B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020353B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020353B2.h5
25020556B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020556B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020556B4.h5
25020714B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020714B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020714B4.h5
25020799B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020799B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020799B3.h5
25020799B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25020799B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25020799B5.h5
25021196B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021196B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021196B2.h5
25021277B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021277B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021277B3.h5
25021277B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021277B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021277B4.h5
25021421B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021421B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021421B2.h5
25021487B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021487B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021487B.h5
25021555B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021555B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021555B2.h5
25021558B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021558B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021558B2.h5
25021665B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021665B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021665B2.h5
25021665B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021665B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021665B3.h5
25021672B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021672B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021672B.h5
25021735B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021735B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021735B5.h5
25021890B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021890B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021890B4.h5
25021890B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021890B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021890B6.h5
25021922B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25021922B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25021922B2.h5
25022013B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022013B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022013B.h5
25022344B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022344B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022344B2.h5
25022458B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022458B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022458B2.h5
25022584B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022584B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022584B2.h5
25022584B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022584B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022584B3.h5
25022613B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25022613B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25022613B2.h5
25023174B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023174B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023174B2.h5
25023327B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023327B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023327B3.h5
25023687B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023687B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023687B3.h5
25023687B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023687B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023687B4.h5
25023828B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023828B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023828B.h5
25023846B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023846B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023846B4.h5
25023935B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023935B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023935B2.h5
25023961B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023961B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023961B2.h5
25023972B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25023972B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25023972B3.h5
25024254B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024254B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024254B2.h5
25024433B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024433B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024433B2.h5
25024695B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024695B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024695B2.h5
25024765B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024765B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024765B2.h5
25024855B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024855B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024855B4.h5
25024875B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024875B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024875B2.h5
25024982B1,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25024982B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25024982B1.h5
25025076B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025076B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025076B.h5
25025087B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025087B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025087B.h5
25025097B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025097B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025097B.h5
25025291B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025291B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025291B.h5
25025293B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025293B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025293B2.h5
25025567B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025567B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025567B4.h5
25025569B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025569B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025569B.h5
25025616B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025616B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025616B.h5
25025951B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025951B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025951B.h5
25025954B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025954B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025954B3.h5
25025975B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25025975B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25025975B2.h5
25026103B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026103B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026103B2.h5
25026144B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026144B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026144B2.h5
25026144B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026144B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026144B3.h5
25026285B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026285B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026285B2.h5
25026294B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026294B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026294B3.h5
25026499B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026499B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026499B3.h5
25026509B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026509B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026509B.h5
25026752B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026752B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026752B.h5
25026782B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026782B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026782B3.h5
25026797B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25026797B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25026797B2.h5
25027131B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027131B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027131B2.h5
25027181B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027181B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027181B2.h5
25027181B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027181B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027181B3.h5
25027181B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027181B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027181B4.h5
25027181B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027181B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027181B5.h5
25027181B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027181B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027181B6.h5
25027193B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027193B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027193B.h5
2490980B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2490980B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2490980B.h5
2491552B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491552B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491552B.h5
2491579B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/2491579B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2491579B.h5
25002379B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002379B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002379B2.h5
25002510B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25002510B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25002510B2.h5
25009557B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25009557B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25009557B.h5
25027606B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027606B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027606B3.h5
25027636B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027636B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027636B2.h5
25027718B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027718B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027718B2.h5
25027723B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027723B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027723B4.h5
25027770B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25027770B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25027770B.h5
25028010B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028010B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028010B2.h5
25028010B2a,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028010B2a.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028010B2a.h5
25028010B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028010B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028010B3.h5
25028014B4,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028014B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028014B4.h5
25028014B5,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028014B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028014B5.h5
25028014B6,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028014B6.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028014B6.h5
25028014B7,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028014B7.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028014B7.h5
25028134B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028134B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028134B.h5
25028147B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028147B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028147B3.h5
25028151B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028151B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028151B2.h5
25028151B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028151B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028151B3.h5
25028186B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028186B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028186B2.h5
25028210B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028210B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028210B2.h5
25028514B,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028514B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028514B.h5
25028520B3,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028520B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028520B3.h5
25028738B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028738B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028738B2.h5
25028862B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028862B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028862B2.h5
25028868B2,True,True,True,True,/xiangmu/data/VILMIL/features_biomedclip_5x/25028868B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/25028868B2.h5
