slide_id,label,pred,correct,pred_margin,failure_type,failure_labels,dominant_source,dominant_source_ratio,low_true_vs_wrong_margin,high_true_vs_wrong_margin,visual_effective_margin,csg_effective_margin,visual_source_ratio,visual_supports_true,visual_supports_pred,visual_supports_wrong,low_high_agreement,concept_agreement,prompt_confusion_flag,visual_residual_override_flag,uncertain_margin_flag,high_scale_dominant_wrong_flag,low_scale_dominant_wrong_flag,csg_misleading_flag,concept_margin_abs,low_margin_abs,high_margin_abs,low_high_margin_agreement,low_high_sign_agreement,visual_concept_conflict,visual_margin_abs,visual_over_concept_ratio,prompt_error_risk_score,prompt_reliability_score,csg_abs_margin,prediction_confidence_margin,prob_class_0,prob_class_1,final_logit_class_0,final_logit_class_1,low_logit_class_0,low_logit_class_1,high_logit_class_0,high_logit_class_1,visual_logit_class_0,visual_logit_class_1,visual_alpha,csg_logit_class_0,csg_logit_class_1,csg_alpha,top_csg_pair_class_0,top_csg_pair_class_1,top_csg_pair_score_class_0,top_csg_pair_score_class_1,top_low_concepts_for_pred,top_high_concepts_for_pred,top_low_concepts_for_true,top_high_concepts_for_true,label_name,pred_name,final_true_vs_wrong_margin,final_support_class,final_support_label,final_abs_margin,low_support_class,low_support_label,low_abs_margin,high_support_class,high_support_label,high_abs_margin,visual_true_vs_wrong_margin,visual_support_class,visual_support_label,visual_abs_margin,csg_true_vs_wrong_margin,csg_support_class,csg_support_label,visual_effective_abs_margin,csg_effective_abs_margin,concept_margin_mean,concept_abs_margin_max,available_source_count,total_abs_source_margin,low_source_ratio,high_source_ratio,csg_source_ratio,evidence_agreement,confidence_level,low_available,high_available,low_supports_true,high_supports_true,low_high_same_support,low_high_conflict,low_high_joint_state,csg_max_pair_score,csg_pair_near_zero,csg_margin_near_zero,csg_logits_near_zero,csg_export_capture_status,csg_inactive_or_zero_flag,visual_override_candidate,prompt_confusion_score,prompt_confusion_note,primary_failure_type,supporting_notes,is_error,true_vs_wrong_margin,fold,split,top_low_region_idx_for_pred,top_high_region_idx_for_pred,top_low_region_score_for_pred,top_high_region_score_for_pred,top_low_region_x,top_low_region_y,top_high_region_x,top_high_region_y
2484771-B3,0,0,True,6.769717693328857,correct_prediction,,visual,0.8214309119771266,-0.0109447091817856,0.1155326813459396,0.5819265568604236,-2.6364127359124383e-05,0.8214309119771266,True,True,False,False,conflict,False,False,False,False,False,False,0.052293986082077,0.0109447091817856,0.1155326813459396,-0.09473258176198517,0.0,0.0,0.5819265568604236,11.127982402165179,0.04647498978439656,0.9535250102156034,2.6364127359124383e-05,6.769717693328857,0.998853325843811,0.0011467023286968,5.376387596130371,-1.3933300971984863,0.01680070720613,0.0277454163879156,0.1981765925884246,0.082643911242485,6.7082390785217285,-5.111886501312256,0.0492318421602249,-0.0001399471220793,0.0001321818272117,0.0968810096383094,adeno_micropapillary -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_intercellular_bridges_high,7.706264568696497e-07,7.014510174485622e-06,adeno_mucinous:0.0032 | adeno_multifocal_glandular_low:0.0028 | adeno_solid:0.0024 | adeno_alveolar_replacement_low:0.0020 | adeno_cribriform_low:0.0014,adeno_papillary_high:0.0281 | adeno_atypical_glands_high:0.0239 | adeno_hobnail_high:0.0206 | adeno_micropapillary_high:0.0201 | adeno_fused_glands_high:0.0196,adeno_mucinous:0.0032 | adeno_multifocal_glandular_low:0.0028 | adeno_solid:0.0024 | adeno_alveolar_replacement_low:0.0020 | adeno_cribriform_low:0.0014,adeno_papillary_high:0.0281 | adeno_atypical_glands_high:0.0239 | adeno_hobnail_high:0.0206 | adeno_micropapillary_high:0.0201 | adeno_fused_glands_high:0.0196,Adenocarcinoma,Adenocarcinoma,6.769717693328857,0,Adenocarcinoma,6.769717693328857,1,NonAdenocarcinoma,0.0109447091817856,0,Adenocarcinoma,0.1155326813459396,11.820125579833984,0,Adenocarcinoma,11.820125579833984,-0.000272128949291,1.0,NonAdenocarcinoma,0.5819265568604236,2.6364127359124383e-05,0.052293986082077,0.1155326813459396,4,0.708430311515508,0.015449238977892,0.1630826341955732,3.721484940801726e-05,source_conflict,medium,True,True,False,True,False,True,conflict,7.014510174485622e-06,False,False,False,active_and_captured,False,False,0.0546629194027697,,correct_prediction,,False,6.769717693328857,0,test,15,2,0.032285027205944,0.2325877845287323,43890.03125,28198.41015625,15943.4912109375,19312.46484375
2484791-B3,0,0,True,13.886272430419922,correct_prediction,,visual,0.8818641247432416,0.0713742536026984,0.0949432253837584,1.2419847462377471,-6.07089175562212e-05,0.8818641247432416,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0831587394932284,0.0713742536026984,0.0949432253837584,0.7517572034677067,1.0,0.0,1.2419847462377471,14.935107888917457,0.040894936055832165,0.9591050639441681,6.07089175562212e-05,13.886272430419922,0.9999990463256836,9.316827913607996e-07,9.24246311187744,-4.643809795379639,0.0725427418947219,0.0011684882920235,0.2208548635244369,0.1259116381406784,13.080474853515623,-12.146790504455566,0.0492318421602249,-0.0005932639469392,3.3369877201039344e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,6.2730237004871015e-06,8.86376710695913e-06,adeno_mucinous:0.0111 | adeno_lepidic:0.0088 | adeno_alveolar_replacement_low:0.0084 | adeno_desmoplastic_invasion_low:0.0062 | adeno_cribriform_low:0.0057,adeno_papillary_high:0.0267 | adeno_atypical_glands_high:0.0238 | adeno_fused_glands_high:0.0225 | adeno_hobnail_high:0.0207 | adeno_micropapillary_high:0.0203,adeno_mucinous:0.0111 | adeno_lepidic:0.0088 | adeno_alveolar_replacement_low:0.0084 | adeno_desmoplastic_invasion_low:0.0062 | adeno_cribriform_low:0.0057,adeno_papillary_high:0.0267 | adeno_atypical_glands_high:0.0238 | adeno_fused_glands_high:0.0225 | adeno_hobnail_high:0.0207 | adeno_micropapillary_high:0.0203,Adenocarcinoma,Adenocarcinoma,13.886272907257078,0,Adenocarcinoma,13.886272907257078,0,Adenocarcinoma,0.0713742536026984,0,Adenocarcinoma,0.0949432253837584,25.22726535797119,0,Adenocarcinoma,25.22726535797119,-0.0006266338241402,1.0,NonAdenocarcinoma,1.2419847462377471,6.07089175562212e-05,0.0831587394932284,0.0949432253837584,4,1.4083629341417605,0.0506788782013728,0.0674138910376931,4.310601769224813e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,8.86376710695913e-06,False,False,False,active_and_captured,False,False,0.0367972258593653,,correct_prediction,,False,13.886272907257078,0,test,15,13,0.1000585705041885,0.2457062155008316,50306.640625,26563.466796875,40167.53125,24270.208984375
2485275-B2,0,1,False,8.99494457244873,visual_residual_override,visual_residual_override|concept_wrong_class_drift|high_scale_dominant_wrong,visual,0.8519254814106662,-0.0557661652565002,-0.0793266519904137,-0.7772512012696209,-2.4463205124602075e-06,0.8519254814106662,False,True,True,True,both_support_wrong,False,True,False,True,False,False,0.0675464086234569,0.0557661652565002,0.0793266519904137,0.7029940613558142,1.0,0.0,0.7772512012696209,11.506921198467747,0.18857239330119913,0.8114276066988009,2.4463205124602075e-06,8.99494457244873,0.0001240198907908,0.9998760223388672,-2.6199724674224854,6.374971866607666,-0.038529310375452,0.0172368548810482,0.1040790453553199,0.1834056973457336,-6.729832649230957,9.057738304138184,0.0492318421602249,0.0001347598881693,0.0001600106625119,0.0968810096383094,adeno_desmoplastic_invasion_low -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_spindle_atypia_high,3.823137831204804e-06,1.888289443741087e-05,nonadeno_hamartoma_low:0.0103 | nonadeno_fibroinflammatory_low:0.0029 | nonadeno_benign_reactive_low:0.0023 | nonadeno_inflammatory_low:0.0011 | nonadeno_small_cell_low:0.0010,nonadeno_spindle_atypia_high:0.0309 | nonadeno_sarcomatoid_high:0.0246 | nonadeno_fibrosis_inflammation_high:0.0222 | nonadeno_inflammatory_high:0.0179 | nonadeno_chondroid_matrix_high:0.0140,adeno_mucinous:-0.0017 | adeno_solid:-0.0018 | adeno_multifocal_glandular_low:-0.0021 | adeno_cribriform_low:-0.0032 | adeno_micropapillary:-0.0034,adeno_acinar_high:0.0126 | adeno_mucinous_high:0.0120 | adeno_intracytoplasmic_mucin_high:0.0109 | adeno_solid_high:0.0106 | adeno_fused_glands_high:0.0089,Adenocarcinoma,NonAdenocarcinoma,-8.994944334030151,1,NonAdenocarcinoma,8.994944334030151,1,NonAdenocarcinoma,0.0557661652565002,1,NonAdenocarcinoma,0.0793266519904137,-15.78757095336914,1,NonAdenocarcinoma,15.78757095336914,-2.5250774342600014e-05,1.0,NonAdenocarcinoma,0.7772512012696209,2.4463205124602075e-06,-0.0675464086234569,0.0793266519904137,4,0.9123464648370472,0.0611238903265334,0.0869479469124507,2.681350349614322e-06,all_support_pred,medium,True,True,False,False,True,False,both_support_wrong,1.888289443741087e-05,False,False,False,active_and_captured,False,True,0.1745474229968736,,visual_residual_override,visual residual supports the wrong class and dominates available source margin. concept evidence mainly supports the predicted wrong class. high-scale concept evidence is the stronger wrong-class driver.,True,-8.994944334030151,0,test,15,2,0.070330262184143,0.2272268235683441,151547.140625,59842.5625,76921.9921875,41183.66015625
2485969-B2,0,0,True,11.611373901367188,correct_prediction,,visual,0.8788856991185259,0.0351596958935261,0.107423160225153,1.034983164656026,-4.235958016628119e-05,0.8788856991185259,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0712914280593395,0.0351596958935261,0.107423160225153,0.3273008894900627,1.0,0.0,1.034983164656026,14.517638274752423,0.041831199801843785,0.9581688001981563,4.235958016628119e-05,11.611373901367188,0.999990940093994,9.062342542165425e-06,7.414235591888428,-4.197137832641602,0.0765954256057739,0.0414357297122478,0.1283666342496872,0.0209434740245342,11.110140800476074,-9.91249656677246,0.0492318421602249,-0.0003682309761643,6.900208245497197e-05,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_dense_eosinophilic_cytoplasm_high,2.9465165880537825e-06,5.257834345684387e-06,adeno_mucinous:0.0113 | adeno_lepidic:0.0079 | adeno_alveolar_replacement_low:0.0078 | adeno_cribriform_low:0.0069 | adeno_multifocal_glandular_low:0.0067,adeno_atypical_glands_high:0.0168 | adeno_papillary_high:0.0165 | adeno_fused_glands_high:0.0131 | adeno_micropapillary_high:0.0125 | adeno_prominent_nucleoli_high:0.0124,adeno_mucinous:0.0113 | adeno_lepidic:0.0079 | adeno_alveolar_replacement_low:0.0078 | adeno_cribriform_low:0.0069 | adeno_multifocal_glandular_low:0.0067,adeno_atypical_glands_high:0.0168 | adeno_papillary_high:0.0165 | adeno_fused_glands_high:0.0131 | adeno_micropapillary_high:0.0125 | adeno_prominent_nucleoli_high:0.0124,Adenocarcinoma,Adenocarcinoma,11.61137342453003,0,Adenocarcinoma,11.61137342453003,0,Adenocarcinoma,0.0351596958935261,0,Adenocarcinoma,0.107423160225153,21.02263736724853,0,Adenocarcinoma,21.02263736724853,-0.0004372330586192,1.0,NonAdenocarcinoma,1.034983164656026,4.235958016628119e-05,0.0712914280593395,0.107423160225153,4,1.1776083803548711,0.029856866238444,0.0912214637881407,3.5970854889395544e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,5.257834345684387e-06,False,False,False,active_and_captured,False,False,0.0414875110643564,,correct_prediction,,False,11.61137342453003,0,test,0,13,0.1033999547362327,0.1539753973484039,159526.03125,67836.2578125,89605.7890625,42994.109375
2486687-B3,0,0,True,7.507773399353027,correct_prediction,,visual,0.8751807026468842,0.0064112953841686,0.0886035813018679,0.6663464029663826,-2.0228133451861957e-05,0.8751807026468842,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0475074383430182,0.0064112953841686,0.0886035813018679,0.07235932554831663,1.0,0.0,0.6663464029663826,14.026148877048646,0.0471409818211104,0.9528590181788896,2.0228133451861957e-05,7.507773399353027,0.999451458454132,0.0005485006258822,4.939986228942871,-2.567787408828736,0.0508339963853359,0.0444227010011673,0.0814736559987068,-0.0071299253031611,7.488481521606445,-6.046384811401367,0.0492318421602249,-0.0001650982885621,4.3695297790691257e-05,0.0968810096383094,adeno_micropapillary -> adeno_lepidic_high,nonadeno_benign_reactive_low -> nonadeno_hamartoma_high,1.0466236517459038e-06,5.127031272422755e-06,adeno_mucinous:0.0068 | adeno_multifocal_glandular_low:0.0054 | adeno_alveolar_replacement_low:0.0054 | adeno_cribriform_low:0.0046 | adeno_solid:0.0045,adeno_papillary_high:0.0120 | adeno_atypical_glands_high:0.0104 | adeno_micropapillary_high:0.0099 | adeno_prominent_nucleoli_high:0.0090 | adeno_hobnail_high:0.0089,adeno_mucinous:0.0068 | adeno_multifocal_glandular_low:0.0054 | adeno_alveolar_replacement_low:0.0054 | adeno_cribriform_low:0.0046 | adeno_solid:0.0045,adeno_papillary_high:0.0120 | adeno_atypical_glands_high:0.0104 | adeno_micropapillary_high:0.0099 | adeno_prominent_nucleoli_high:0.0090 | adeno_hobnail_high:0.0089,Adenocarcinoma,Adenocarcinoma,7.5077736377716064,0,Adenocarcinoma,7.5077736377716064,0,Adenocarcinoma,0.0064112953841686,0,Adenocarcinoma,0.0886035813018679,13.534866333007812,0,Adenocarcinoma,13.534866333007812,-0.0002087935863527,1.0,NonAdenocarcinoma,0.6663464029663826,2.0228133451861957e-05,0.0475074383430182,0.0886035813018679,4,0.7613815077858709,0.0084206082215116,0.1163721214605419,2.65676710624168e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,5.127031272422755e-06,False,False,False,active_and_captured,False,False,0.0515463516747611,,correct_prediction,,False,7.5077736377716064,0,test,0,13,0.0683659017086029,0.1079235970973968,73531.1171875,55416.54296875,38257.8203125,35989.61328125
2486833-B2,0,0,True,13.603288650512695,correct_prediction,,visual,0.8912521512514482,0.0718079060316086,0.0781357884407042,1.229698195419089,-0.0001003005677326,0.8912521512514482,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0749718472361564,0.0718079060316086,0.0781357884407042,0.9190142886457501,1.0,0.0,1.229698195419089,16.40213281054181,0.039372937809986026,0.9606270621900139,0.0001003005677326,13.603288650512695,0.9999988079071044,1.2364207577775232e-06,9.457304000854492,-4.145984649658203,0.1031704396009445,0.0313625335693359,0.2104381173849105,0.1323023289442062,13.11294651031494,-11.864753723144531,0.0492318421602249,-0.0008071677875705,0.0002281286870129,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,7.638067472726107e-06,1.3386473256105091e-05,adeno_mucinous:0.0127 | adeno_lepidic:0.0117 | adeno_alveolar_replacement_low:0.0113 | adeno_cribriform_low:0.0089 | adeno_micropapillary:0.0081,adeno_papillary_high:0.0241 | adeno_prominent_nucleoli_high:0.0222 | adeno_atypical_glands_high:0.0217 | adeno_fused_glands_high:0.0211 | adeno_hobnail_high:0.0198,adeno_mucinous:0.0127 | adeno_lepidic:0.0117 | adeno_alveolar_replacement_low:0.0113 | adeno_cribriform_low:0.0089 | adeno_micropapillary:0.0081,adeno_papillary_high:0.0241 | adeno_prominent_nucleoli_high:0.0222 | adeno_atypical_glands_high:0.0217 | adeno_fused_glands_high:0.0211 | adeno_hobnail_high:0.0198,Adenocarcinoma,Adenocarcinoma,13.603288650512695,0,Adenocarcinoma,13.603288650512695,0,Adenocarcinoma,0.0718079060316086,0,Adenocarcinoma,0.0781357884407042,24.977700233459476,0,Adenocarcinoma,24.977700233459476,-0.0010352964745834,1.0,NonAdenocarcinoma,1.229698195419089,0.0001003005677326,0.0749718472361564,0.0781357884407042,4,1.379742190459135,0.0520444373797928,0.0566307162171384,7.269515162049603e-05,source_conflict,high,True,True,True,True,True,False,both_support_true,1.3386473256105091e-05,False,False,False,active_and_captured,False,False,0.0423121715636744,,correct_prediction,,False,13.603288650512695,0,test,0,13,0.1236082687973976,0.2312535047531128,16792.69921875,36971.76171875,29091.572265625,43436.828125
2487140-B2,0,0,True,6.519928455352783,correct_prediction,,visual,0.9309250253550568,-0.0222196101676672,0.0265027433633804,0.6568908652423742,-1.918700687672412e-05,0.9309250253550568,True,True,False,False,conflict,False,False,False,False,False,False,0.0021415665978566,0.0222196101676672,0.0265027433633804,-0.8383890627099635,0.0,0.0,0.6568908652423742,306.7338022080786,0.07112866621277968,0.9288713337872201,1.918700687672412e-05,6.519928455352783,0.9985283613204956,0.0014716057339683,5.755435943603516,-0.7644924521446228,-0.0028759452980011,0.0193436648696661,0.2128894329071045,0.186386689543724,7.589632987976074,-5.753171920776367,0.0492318421602249,2.971983803945477e-06,0.0002010191237786,0.0968810096383094,adeno_acinar -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,2.2003266622050432e-06,2.0373714505694807e-05,adeno_mucinous:0.0022 | adeno_multifocal_glandular_low:0.0011 | adeno_solid:0.0005 | adeno_cribriform_low:0.0001 | adeno_alveolar_replacement_low:-0.0003,adeno_prominent_nucleoli_high:0.0279 | adeno_solid_high:0.0244 | adeno_papillary_high:0.0240 | adeno_hobnail_high:0.0206 | adeno_fused_glands_high:0.0203,adeno_mucinous:0.0022 | adeno_multifocal_glandular_low:0.0011 | adeno_solid:0.0005 | adeno_cribriform_low:0.0001 | adeno_alveolar_replacement_low:-0.0003,adeno_prominent_nucleoli_high:0.0279 | adeno_solid_high:0.0244 | adeno_papillary_high:0.0240 | adeno_hobnail_high:0.0206 | adeno_fused_glands_high:0.0203,Adenocarcinoma,Adenocarcinoma,6.519928395748138,0,Adenocarcinoma,6.519928395748138,1,NonAdenocarcinoma,0.0222196101676672,0,Adenocarcinoma,0.0265027433633804,13.34280490875244,0,Adenocarcinoma,13.34280490875244,-0.0001980471399746,1.0,NonAdenocarcinoma,0.6568908652423742,1.918700687672412e-05,0.0021415665978566,0.0265027433633804,4,0.7056324057802986,0.0314889310434891,0.0375588523801898,2.7191221264146512e-05,source_conflict,medium,True,True,False,True,False,True,conflict,2.0373714505694807e-05,False,False,False,active_and_captured,False,False,0.0678342609987688,,correct_prediction,,False,6.519928395748138,0,test,0,0,0.0208886843174695,0.2425099611282348,112008.6171875,23528.8828125,96773.453125,47167.1015625
2487146-B2,0,0,True,6.752798557281494,correct_prediction,,visual,0.8307906795554164,-0.0228941095992922,0.1007216088473797,0.6069428538160293,1.9272133213728905e-06,0.8307906795554164,True,True,False,False,conflict,False,False,False,False,False,False,0.0389137496240437,0.0228941095992922,0.1007216088473797,-0.22730087278473607,0.0,0.0,0.6069428538160293,15.59713108296859,0.04276398549149777,0.9572360145085025,1.9272133213728905e-06,6.752798557281494,0.99883371591568,0.0011662457836791,4.6774001121521,-2.0753984451293945,-0.0118575990200042,0.011036510579288,0.1545553803443908,0.0538337714970111,6.7360711097717285,-5.59218692779541,0.0492318421602249,5.4034957429394126e-05,3.414237653487362e-05,0.0968810096383094,adeno_desmoplastic_invasion_low -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,2.3827190034353407e-06,6.234635293367319e-06,adeno_mucinous:0.0012 | adeno_multifocal_glandular_low:0.0001 | adeno_solid:-0.0004 | adeno_cribriform_low:-0.0008 | adeno_micropapillary:-0.0011,adeno_atypical_glands_high:0.0177 | adeno_papillary_high:0.0177 | adeno_fused_glands_high:0.0157 | adeno_prominent_nucleoli_high:0.0153 | adeno_micropapillary_high:0.0143,adeno_mucinous:0.0012 | adeno_multifocal_glandular_low:0.0001 | adeno_solid:-0.0004 | adeno_cribriform_low:-0.0008 | adeno_micropapillary:-0.0011,adeno_atypical_glands_high:0.0177 | adeno_papillary_high:0.0177 | adeno_fused_glands_high:0.0157 | adeno_prominent_nucleoli_high:0.0153 | adeno_micropapillary_high:0.0143,Adenocarcinoma,Adenocarcinoma,6.752798557281494,0,Adenocarcinoma,6.752798557281494,1,NonAdenocarcinoma,0.0228941095992922,0,Adenocarcinoma,0.1007216088473797,12.32825803756714,0,Adenocarcinoma,12.32825803756714,1.9892580894520503e-05,0.0,Adenocarcinoma,0.6069428538160293,1.9272133213728905e-06,0.0389137496240437,0.1007216088473797,4,0.7305604994760226,0.0313377326254464,0.1378689498263592,2.6379927778125684e-06,source_conflict,medium,True,True,False,True,False,True,conflict,6.234635293367319e-06,False,False,False,active_and_captured,False,False,0.0588534292259099,,correct_prediction,,False,6.752798557281494,0,test,15,2,0.0117527469992637,0.1738671660423278,109107.8046875,57292.81640625,71600.7890625,39666.47265625
2487237-B2,0,0,True,6.7193756103515625,correct_prediction,,visual,0.8520339785403561,-0.0057547241449355,0.0967557132244111,0.5903675977530368,1.404737931735114e-05,0.8520339785403561,True,True,False,False,conflict,False,False,False,False,False,False,0.0455004945397377,0.0057547241449355,0.0967557132244111,-0.05947684072761923,0.0,0.0,0.5903675977530368,12.974971013500552,0.04136102763539986,0.9586389723646002,1.404737931735114e-05,6.7193756103515625,0.9987941980361938,0.0012058360734954,5.018826007843018,-1.7005494832992554,-0.0160375256091356,-0.0102828014642,0.1974487602710724,0.1006930470466613,6.652980804443359,-5.338599681854248,0.0492318421602249,9.887202031677587e-05,-4.612419070326723e-05,0.0968810096383094,adeno_papillary -> adeno_solid_high,nonadeno_hamartoma_low -> nonadeno_nuclear_molding_high,4.43317867393489e-06,5.422758022177732e-06,adeno_mucinous:0.0012 | adeno_multifocal_glandular_low:-0.0007 | adeno_alveolar_replacement_low:-0.0007 | adeno_lepidic:-0.0009 | adeno_desmoplastic_invasion_low:-0.0010,adeno_papillary_high:0.0229 | adeno_atypical_glands_high:0.0220 | adeno_fused_glands_high:0.0204 | adeno_micropapillary_high:0.0189 | adeno_prominent_nucleoli_high:0.0188,adeno_mucinous:0.0012 | adeno_multifocal_glandular_low:-0.0007 | adeno_alveolar_replacement_low:-0.0007 | adeno_lepidic:-0.0009 | adeno_desmoplastic_invasion_low:-0.0010,adeno_papillary_high:0.0229 | adeno_atypical_glands_high:0.0220 | adeno_fused_glands_high:0.0204 | adeno_micropapillary_high:0.0189 | adeno_prominent_nucleoli_high:0.0188,Adenocarcinoma,Adenocarcinoma,6.719375491142273,0,Adenocarcinoma,6.719375491142273,1,NonAdenocarcinoma,0.0057547241449355,0,Adenocarcinoma,0.0967557132244111,11.991580486297607,0,Adenocarcinoma,11.991580486297607,0.00014499621102,0.0,Adenocarcinoma,0.5903675977530368,1.404737931735114e-05,0.0455004945397377,0.0967557132244111,4,0.6928920825017009,0.0083053685996209,0.1396403793142976,2.0273545725378756e-05,source_conflict,medium,True,True,False,True,False,True,conflict,5.422758022177732e-06,False,False,False,active_and_captured,False,False,0.0368578814347268,,correct_prediction,,False,6.719375491142273,0,test,15,0,0.010682575404644,0.2186585664749145,59997.72265625,39648.8515625,52848.3125,44239.26171875
2487274-B2,0,0,True,7.079360008239746,correct_prediction,,visual,0.9240621028898552,0.033888315781951,0.0205858647823334,0.663466067695573,-4.8364865483283246e-05,0.9240621028898552,True,True,False,True,both_support_true,False,False,False,False,False,False,0.0272370902821422,0.033888315781951,0.0205858647823334,0.6074620206796314,1.0,0.0,0.663466067695573,24.358918695899384,0.062801280533593,0.937198719466407,4.8364865483283246e-05,7.079360008239746,0.9991583824157716,0.0008416031487286,6.361823081970215,-0.7175369262695312,0.0454112738370895,0.0115229580551385,0.209098145365715,0.1885122805833816,7.935751914978027,-5.540608882904053,0.0492318421602249,-0.0003772706259042,0.0001219486293848,0.0968810096383094,adeno_lepidic -> adeno_mucinous_high,nonadeno_hamartoma_low -> nonadeno_sarcomatoid_high,2.3027744191495003e-06,1.5274164979928173e-05,adeno_mucinous:0.0076 | adeno_alveolar_replacement_low:0.0053 | adeno_lepidic:0.0048 | adeno_multifocal_glandular_low:0.0041 | adeno_cribriform_low:0.0039,adeno_prominent_nucleoli_high:0.0281 | adeno_papillary_high:0.0267 | adeno_solid_high:0.0214 | adeno_hobnail_high:0.0213 | adeno_atypical_glands_high:0.0192,adeno_mucinous:0.0076 | adeno_alveolar_replacement_low:0.0053 | adeno_lepidic:0.0048 | adeno_multifocal_glandular_low:0.0041 | adeno_cribriform_low:0.0039,adeno_prominent_nucleoli_high:0.0281 | adeno_papillary_high:0.0267 | adeno_solid_high:0.0214 | adeno_hobnail_high:0.0213 | adeno_atypical_glands_high:0.0192,Adenocarcinoma,Adenocarcinoma,7.079360008239746,0,Adenocarcinoma,7.079360008239746,0,Adenocarcinoma,0.033888315781951,0,Adenocarcinoma,0.0205858647823334,13.47636079788208,0,Adenocarcinoma,13.47636079788208,-0.000499219255289,1.0,NonAdenocarcinoma,0.663466067695573,4.8364865483283246e-05,0.0272370902821422,0.033888315781951,4,0.7179886131253408,0.0471989599311863,0.0286715755737754,6.736160518306171e-05,source_conflict,medium,True,True,True,True,True,False,both_support_true,1.5274164979928173e-05,False,False,False,active_and_captured,False,False,0.0566734282987844,,correct_prediction,,False,7.079360008239746,0,test,0,2,0.0704510509967804,0.2395917177200317,64485.203125,36729.6640625,36019.9140625,42006.54296875
