slide_id,fold_ids,num_folds,status,low_h5_path,high_h5_path,n_low,n_high,low_x_min,low_x_max,low_y_min,low_y_max,low_range_x,low_range_y,high_x_min,high_x_max,high_y_min,high_y_max,high_range_x,high_range_y,range_ratio_x,range_ratio_y
2465636-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465636-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465636-B.h5,230,3335,8048.0,124208.0,1344.0,73600.0,116160.0,72256.0,8048.0,127984.0,1344.0,74624.0,119936.0,73280.0,1.0325068870523415,1.0141718334809566
2465639-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465639-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465639-B2.h5,137,1782,13184.0,116646.0,112.0,65291.0,103462.0,65179.0,13184.0,120742.0,112.0,69387.0,107558.0,69275.0,1.0395894144710136,1.0628423265162092
2465643-B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465643-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465643-B3.h5,251,3735,7696.0,137515.0,240.0,67417.0,129819.0,67177.0,7696.0,139895.0,240.0,71513.0,132199.0,71273.0,1.018333217787843,1.0609732497729878
2465661-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465661-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465661-B2.h5,189,2618,7808.0,106513.0,4608.0,68327.0,98705.0,63719.0,7808.0,108561.0,4608.0,70144.0,100753.0,65536.0,1.0207486956081253,1.0285158273042578
2465795-B4,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465795-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465795-B4.h5,293,4156,16160.0,150117.0,5040.0,78496.0,133957.0,73456.0,16160.0,152165.0,5040.0,79520.0,136005.0,74480.0,1.0152884880969266,1.0139403180135047
2465827-B5,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465827-B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465827-B5.h5,211,3054,7680.0,119520.0,6896.0,63412.0,111840.0,56516.0,7680.0,124640.0,128.0,67508.0,116960.0,67380.0,1.045779685264664,1.1922287493807064
2465843-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465843-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465843-B2.h5,269,3656,7696.0,134790.0,2560.0,74936.0,127094.0,72376.0,7696.0,136838.0,2560.0,79032.0,129142.0,76472.0,1.016114057311911,1.0565933458605063
2465989-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2465989-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2465989-B2.h5,205,2922,7952.0,132980.0,9904.0,65872.0,125028.0,55968.0,7952.0,143080.0,9904.0,72048.0,135128.0,62144.0,1.080781904853313,1.1103487707261293
2466152-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466152-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466152-B2.h5,155,2250,7856.0,93745.0,8641.0,61889.0,85889.0,53248.0,7856.0,95793.0,7521.0,62913.0,87937.0,55392.0,1.0238447298257052,1.0402644230769231
2466159-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466159-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466159-B2.h5,234,3385,7744.0,100368.0,3488.0,80890.0,92624.0,77402.0,7744.0,103440.0,3488.0,81914.0,95696.0,78426.0,1.0331663499740888,1.0132296323092427
2466264-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466264-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466264-B2.h5,188,2653,7936.0,123401.0,5392.0,80145.0,115465.0,74753.0,7936.0,124425.0,5392.0,82193.0,116489.0,76801.0,1.0088684882864938,1.0273968937701496
2466285-B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466285-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466285-B.h5,154,2263,7728.0,112822.0,12514.0,63203.0,105094.0,50689.0,7728.0,116918.0,12514.0,64227.0,109190.0,51713.0,1.038974632234,1.0202016216536132
2466580-B5,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466580-B5.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466580-B5.h5,102,1408,8417.0,99385.0,6609.0,53126.0,90968.0,46517.0,8417.0,103481.0,6609.0,54150.0,95064.0,47541.0,1.045026822618943,1.022013457445665
2466581-B1,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466581-B1.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466581-B1.h5,300,4444,7856.0,121511.0,6432.0,71968.0,113655.0,65536.0,7856.0,123559.0,6432.0,74016.0,115703.0,67584.0,1.0180194448110509,1.03125
2466581-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466581-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466581-B2.h5,175,2334,9136.0,113937.0,14385.0,71729.0,104801.0,57344.0,9136.0,114961.0,11249.0,74801.0,105825.0,63552.0,1.009770899132642,1.1082589285714286
2466584-B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466584-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466584-B.h5,206,2916,7840.0,81109.0,2192.0,80016.0,73269.0,77824.0,7840.0,84181.0,2192.0,83088.0,76341.0,80896.0,1.0419276911108382,1.0394736842105263
2466703-B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466703-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466703-B4.h5,73,992,7920.0,81984.0,18688.0,65856.0,74064.0,47168.0,7920.0,85056.0,18688.0,67904.0,77136.0,49216.0,1.0414776409591704,1.0434192672998643
2466718-B,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466718-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466718-B.h5,317,4685,11120.0,148096.0,128.0,69108.0,136976.0,68980.0,11120.0,152560.0,128.0,72180.0,141440.0,72052.0,1.0325896507417358,1.0445346477239779
2466866-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466866-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466866-B.h5,206,2678,15696.0,137556.0,5520.0,75592.0,121860.0,70072.0,15696.0,140628.0,5520.0,78664.0,124932.0,73144.0,1.02520925652388,1.0438406210754652
2466881-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466881-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466881-B2.h5,212,2895,7776.0,116245.0,0.0,72704.0,108469.0,72704.0,7776.0,119317.0,0.0,73728.0,111541.0,73728.0,1.0283214558998424,1.0140845070422535
2466884-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466884-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466884-B2.h5,136,1821,7984.0,100855.0,5072.0,56112.0,92871.0,51040.0,7984.0,103927.0,5072.0,57136.0,95943.0,52064.0,1.0330781406467036,1.020062695924765
2466891-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466891-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466891-B2.h5,435,6508,7728.0,153876.0,1488.0,81809.0,146148.0,80321.0,7728.0,154900.0,1488.0,82833.0,147172.0,81345.0,1.0070065960533159,1.0127488452584006
2466893-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466893-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466893-B2.h5,192,2822,7904.0,119334.0,240.0,67001.0,111430.0,66761.0,7904.0,119382.0,240.0,69049.0,111478.0,68809.0,1.0004307637081575,1.0306765926214407
2466898-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466898-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466898-B2.h5,276,4081,63216.0,175296.0,0.0,75001.0,112080.0,75001.0,63216.0,178368.0,0.0,78073.0,115152.0,78073.0,1.0274089935760171,1.0409594538739484
2466899-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466899-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466899-B2.h5,218,2867,7760.0,125924.0,6528.0,75082.0,118164.0,68554.0,7760.0,126948.0,6528.0,79178.0,119188.0,72650.0,1.008665921939,1.0597485194153513
2466923-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2466923-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2466923-B2.h5,115,1560,7696.0,95408.0,6673.0,61905.0,87712.0,55232.0,7696.0,97456.0,6673.0,64977.0,89760.0,58304.0,1.0233491426486683,1.0556199304750868
2468105-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468105-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468105-B2.h5,299,4143,8000.0,139200.0,0.0,73216.0,131200.0,73216.0,8000.0,143296.0,0.0,75264.0,135296.0,75264.0,1.031219512195122,1.027972027972028
2468321-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468321-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468321-B2.h5,141,1885,7808.0,117457.0,6577.0,56533.0,109649.0,49956.0,7808.0,119505.0,6577.0,59605.0,111697.0,53028.0,1.0186777809191145,1.0614941148210426
2468325-B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468325-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468325-B.h5,167,2302,7744.0,112979.0,8352.0,65936.0,105235.0,57584.0,7744.0,115027.0,8352.0,69008.0,107283.0,60656.0,1.019461205872571,1.0533481522645178
2468417-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468417-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468417-B2.h5,184,2528,7952.0,109319.0,6720.0,57285.0,101367.0,50565.0,7952.0,114439.0,6720.0,59333.0,106487.0,52613.0,1.0505095346611817,1.0405023237417186
2468419-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468419-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468419-B2.h5,316,4617,7696.0,132677.0,4336.0,80472.0,124981.0,76136.0,7696.0,133941.0,4336.0,83544.0,126245.0,79208.0,1.010113537257663,1.0403488494273405
2468419-B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468419-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468419-B3.h5,249,3633,11872.0,125974.0,5168.0,73556.0,114102.0,68388.0,11872.0,125974.0,1072.0,76757.0,114102.0,75685.0,1.0,1.1067000058489793
2468442-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468442-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468442-B2.h5,396,5816,9520.0,175338.0,6960.0,75736.0,165818.0,68776.0,9520.0,178410.0,7136.0,79137.0,168890.0,72001.0,1.0185263361034387,1.0468913574502734
2468450-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468450-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468450-B2.h5,183,2583,7712.0,124616.0,112.0,71104.0,116904.0,70992.0,7712.0,128712.0,112.0,75200.0,121000.0,75088.0,1.035037295558749,1.0576966418751408
2468673-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468673-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468673-B2.h5,158,2236,7888.0,122706.0,8145.0,66690.0,114818.0,58545.0,7888.0,123474.0,4832.0,76938.0,115586.0,72106.0,1.006688846696511,1.2316337859765991
2468698-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468698-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468698-B2.h5,276,3932,11968.0,129921.0,4640.0,80496.0,117953.0,75856.0,11968.0,134017.0,4640.0,84592.0,122049.0,79952.0,1.0347256958279993,1.05399704703649
2468720-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468720-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468720-B2.h5,244,3495,7696.0,114642.0,6672.0,64016.0,106946.0,57344.0,7696.0,118738.0,6672.0,66064.0,111042.0,59392.0,1.0382997026536758,1.0357142857142858
2468796-B3,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468796-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468796-B3.h5,295,4342,25392.0,147474.0,2432.0,74289.0,122082.0,71857.0,25392.0,150546.0,2432.0,78665.0,125154.0,76233.0,1.0251634147540178,1.0608987294209333
2468954-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2468954-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2468954-B2.h5,107,1402,8432.0,101285.0,6305.0,56265.0,92853.0,49960.0,8432.0,105381.0,6305.0,58313.0,96949.0,52008.0,1.044112737337512,1.0409927942353883
2469004-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469004-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469004-B2.h5,173,2188,36512.0,150864.0,15553.0,71698.0,114352.0,56145.0,36512.0,164688.0,8561.0,74770.0,128176.0,66209.0,1.1208898838673569,1.179250155846469
2469005-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469005-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469005-B2.h5,238,3361,7568.0,134038.0,880.0,69394.0,126470.0,68514.0,7568.0,138134.0,880.0,73490.0,130566.0,72610.0,1.0323871273819878,1.0597834019324517
2469007-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469007-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469007-B2.h5,157,2149,7824.0,110455.0,13280.0,72849.0,102631.0,59569.0,7824.0,114551.0,13280.0,73873.0,106727.0,60593.0,1.0399099687229005,1.0171901492386979
2469019-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469019-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469019-B2.h5,257,3594,7792.0,126100.0,10848.0,68192.0,118308.0,57344.0,7792.0,129172.0,10848.0,71264.0,121380.0,60416.0,1.0259661223247794,1.0535714285714286
2469023-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469023-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469023-B2.h5,173,2504,7712.0,110947.0,6592.0,50881.0,103235.0,44289.0,7712.0,115043.0,6592.0,53953.0,107331.0,47361.0,1.0396764663147189,1.0693625956783852
2469023-B4,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469023-B4.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469023-B4.h5,173,2349,8448.0,134161.0,6160.0,74258.0,125713.0,68098.0,8448.0,137233.0,6160.0,76306.0,128785.0,70146.0,1.024436613556275,1.0300743046785514
2469024-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469024-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469024-B.h5,115,1556,7760.0,107571.0,25105.0,57873.0,99811.0,32768.0,7760.0,110643.0,25105.0,59570.0,102883.0,34465.0,1.0307781707427037,1.051788330078125
2469029-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469029-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469029-B2.h5,162,2168,7888.0,116437.0,6608.0,61457.0,108549.0,54849.0,7888.0,117461.0,6608.0,64529.0,109573.0,57921.0,1.009433527715594,1.05600831373407
2469033-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469033-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469033-B2.h5,79,1058,7696.0,88933.0,6625.0,47585.0,81237.0,40960.0,7696.0,93029.0,6625.0,50833.0,85333.0,44208.0,1.0504203749523,1.079296875
2469047-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469047-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469047-B2.h5,212,3009,7968.0,142377.0,6704.0,63969.0,134409.0,57265.0,7968.0,147497.0,96.0,64993.0,139529.0,64897.0,1.0380926872456457,1.1332751244215489
2469072-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469072-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469072-B2.h5,203,2721,8320.0,127888.0,8400.0,72550.0,119568.0,64150.0,8320.0,130960.0,4304.0,76646.0,122640.0,72342.0,1.0256924929747089,1.1277007014809042
2469074-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469074-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469074-B2.h5,104,1517,9152.0,101379.0,13347.0,50211.0,92227.0,36864.0,9152.0,102403.0,13347.0,50835.0,93251.0,37488.0,1.0111030392401357,1.0169270833333333
2469110-B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469110-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469110-B3.h5,189,2706,7984.0,112697.0,7777.0,59409.0,104713.0,51632.0,7984.0,113721.0,7777.0,61457.0,105737.0,53680.0,1.0097791105211387,1.0396653238301827
2469230-B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469230-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469230-B.h5,319,4468,7744.0,115430.0,0.0,81920.0,107686.0,81920.0,7744.0,116454.0,0.0,81920.0,108710.0,81920.0,1.0095091283918058,1.0
2469256-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469256-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469256-B2.h5,195,2709,13537.0,122885.0,6417.0,72081.0,109348.0,65664.0,8784.0,124933.0,6417.0,73105.0,116149.0,66688.0,1.0621959249368986,1.0155945419103314
2469260-B3,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469260-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469260-B3.h5,201,3062,7920.0,113892.0,6784.0,64128.0,105972.0,57344.0,7920.0,116964.0,6784.0,66176.0,109044.0,59392.0,1.028988789491564,1.0357142857142858
2469496-B,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469496-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469496-B.h5,264,3630,9808.0,152118.0,1968.0,72376.0,142310.0,70408.0,9808.0,153526.0,1968.0,77672.0,143718.0,75704.0,1.0098938936125361,1.07521872514487
2469505-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469505-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469505-B2.h5,252,3503,8320.0,143632.0,3520.0,75642.0,135312.0,72122.0,8320.0,145792.0,3520.0,77690.0,137472.0,74170.0,1.0159631074849238,1.0283963284434707
2469515-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469515-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469515-B2.h5,83,1046,13297.0,103078.0,8656.0,50065.0,89781.0,41409.0,11393.0,104102.0,8656.0,52113.0,92709.0,43457.0,1.0326126908811442,1.0494578473278755
2469569-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469569-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469569-B2.h5,67,877,7808.0,64368.0,6864.0,49573.0,56560.0,42709.0,7808.0,67440.0,6864.0,51621.0,59632.0,44757.0,1.0543140028288542,1.0479524222060923
2469661-B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469661-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469661-B.h5,94,1184,15793.0,101064.0,7520.0,67409.0,85271.0,59889.0,15793.0,104136.0,7520.0,71505.0,88343.0,63985.0,1.0360263160980874,1.0683931940757068
2469693-B,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469693-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469693-B.h5,340,4975,8048.0,143812.0,0.0,80361.0,135764.0,80361.0,8048.0,146884.0,0.0,82409.0,138836.0,82409.0,1.022627500662915,1.025484998942273
2469849-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469849-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469849-B2.h5,178,2512,7952.0,127782.0,7681.0,62209.0,119830.0,54528.0,7952.0,136763.0,7681.0,65281.0,128811.0,57600.0,1.0749478427772678,1.056338028169014
2469916-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469916-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469916-B2.h5,225,2967,26433.0,133701.0,9441.0,84081.0,107268.0,74640.0,26433.0,136773.0,9441.0,87153.0,110340.0,77712.0,1.0286385501733974,1.0411575562700965
2469927-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469927-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469927-B2.h5,196,2593,7888.0,135712.0,6928.0,79073.0,127824.0,72145.0,7888.0,137760.0,10000.0,81689.0,129872.0,71689.0,1.016022030291651,0.993679395661515
2469963-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469963-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469963-B2.h5,275,4073,8736.0,147493.0,3488.0,69617.0,138757.0,66129.0,8736.0,158489.0,3216.0,78232.0,149753.0,75016.0,1.0792464524312286,1.1343888460433396
2469965-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469965-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469965-B2.h5,302,4290,9936.0,132565.0,3072.0,73536.0,122629.0,70464.0,9936.0,133589.0,3072.0,77632.0,123653.0,74560.0,1.008350390201339,1.0581289736603088
2469969-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2469969-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2469969-B2.h5,176,2451,9280.0,116310.0,3344.0,61665.0,107030.0,58321.0,9280.0,117334.0,3344.0,69226.0,108054.0,65882.0,1.00956741100626,1.1296445534198658
2470260-B,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2470260-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2470260-B.h5,287,4280,11104.0,135318.0,6464.0,74930.0,124214.0,68466.0,11104.0,139414.0,6464.0,79026.0,128310.0,72562.0,1.0329753489944773,1.0598253147547687
2470270-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2470270-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2470270-B2.h5,176,2510,7968.0,104230.0,6608.0,59856.0,96262.0,53248.0,7968.0,108326.0,6608.0,61904.0,100358.0,55296.0,1.04255053915356,1.0384615384615385
2470405-B2,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2470405-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2470405-B2.h5,253,3708,9249.0,130600.0,1680.0,70217.0,121351.0,68537.0,7952.0,130600.0,1680.0,74313.0,122648.0,72633.0,1.010688004219166,1.0597633395100456
2470647-B2,2,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2470647-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2470647-B2.h5,318,4267,40979.0,173097.0,6016.0,80866.0,132118.0,74850.0,40979.0,176169.0,1920.0,81890.0,135190.0,79970.0,1.0232519414462828,1.0684034736138945
2470657-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2470657-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2470657-B3.h5,472,7128,7696.0,146960.0,5840.0,83664.0,139264.0,77824.0,7696.0,151056.0,5840.0,84688.0,143360.0,78848.0,1.0294117647058822,1.013157894736842
2471072-B2,1,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471072-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471072-B2.h5,263,3844,11824.0,136065.0,1616.0,75344.0,124241.0,73728.0,11824.0,138113.0,1616.0,76961.0,126289.0,75345.0,1.0164840914029991,1.0219319661458333
2471237-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471237-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471237-B2.h5,463,6815,7904.0,153741.0,3136.0,80592.0,145837.0,77456.0,7904.0,157101.0,3136.0,83664.0,149197.0,80528.0,1.0230394207231361,1.039661227019211
2471442-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471442-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471442-B3.h5,261,3765,10064.0,135251.0,6416.0,79809.0,125187.0,73393.0,10064.0,139347.0,6416.0,81857.0,129283.0,75441.0,1.0327190522977625,1.0279045685555843
2471452-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471452-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471452-B2.h5,132,1772,7824.0,118624.0,6577.0,59643.0,110800.0,53066.0,7824.0,121696.0,6577.0,63739.0,113872.0,57162.0,1.0277256317689532,1.0771868993329061
2471595-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471595-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471595-B3.h5,321,4641,7840.0,138744.0,5232.0,74864.0,130904.0,69632.0,7840.0,141816.0,5232.0,77834.0,133976.0,72602.0,1.0234675792947503,1.0426528033088236
2471618-B3,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471618-B3.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471618-B3.h5,258,3840,8000.0,124440.0,6912.0,68645.0,116440.0,61733.0,8000.0,126488.0,6912.0,71717.0,118488.0,64805.0,1.0175884575747165,1.0497626877034973
2471884-B2,0,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471884-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471884-B2.h5,140,1810,14144.0,115042.0,13873.0,81923.0,100898.0,68050.0,8784.0,116066.0,8513.0,82947.0,107282.0,74434.0,1.063271819064798,1.0938133725202057
2471885-B2,4,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471885-B2.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471885-B2.h5,128,1739,7808.0,110728.0,9425.0,66769.0,102920.0,57344.0,7808.0,121902.0,1776.0,71116.0,114094.0,69340.0,1.1085697629226583,1.2091936383928572
2471887-B,3,1,ok,/xiangmu/data/VILMIL/features_biomedclip_5x/2471887-B.h5,/xiangmu/data/VILMIL/features_biomedclip_20x/2471887-B.h5,223,3135,7888.0,108608.0,8305.0,65026.0,100720.0,56721.0,7888.0,110656.0,8305.0,68098.0,102768.0,59793.0,1.0203335980937251,1.0541598349817527
